student_id,gender,age_band,region,school_board,parental_education,family_income,internet_access,device_type,data_recharge_frequency,disability,has_private_tuition,num_of_prev_attempts,daily_study_hours,attendance_rate,performance
S23625,F,0-25,North,State,Graduate,5L–10L,Yes,Laptop,Monthly,No,Yes,0,0.9,0.91,Moderate
S23626,F,26-35,South,State,Postgraduate,>10L,No,Tablet,Monthly,Yes,No,1,3.9,0.74,Moderate
S23627,F,0-25,North,ICSE,School,<2L,Yes,Laptop,Monthly,No,Yes,2,3.0,0.8,Moderate
S23628,F,0-25,North,ICSE,None,<2L,Yes,Laptop,Daily,No,No,1,2.9,0.72,High
S23629,M,36-45,West,ICSE,Graduate,2L–5L,Yes,Mobile,Monthly,No,Yes,2,2.4,0.71,High
S23630,F,26-35,South,ICSE,None,2L–5L,Yes,Tablet,Weekly,No,Yes,1,3.9,0.77,High
S23631,M,0-25,West,State,School,5L–10L,Yes,Mobile,Daily,No,No,0,1.1,0.7,Low
S23632,F,36-45,East,State,None,5L–10L,Yes,Laptop,Weekly,No,Yes,1,3.8,0.72,Moderate
S23633,M,0-25,West,State,Graduate,<2L,Yes,Mobile,Weekly,No,Yes,1,1.4,0.61,Moderate
S23634,M,36-45,West,State,Graduate,2L–5L,Yes,Tablet,Monthly,No,No,1,3.1,0.85,Moderate
S23635,M,0-25,East,ICSE,Postgraduate,5L–10L,No,Laptop,Daily,No,No,2,3.2,0.94,High
S23636,F,26-35,North,State,Postgraduate,<2L,Yes,Mobile,Weekly,No,No,2,1.2,0.84,High
S23637,F,26-35,West,State,Graduate,>10L,Yes,Tablet,Weekly,No,No,2,2.8,0.86,Moderate
S23638,F,36-45,East,State,Postgraduate,2L–5L,Yes,Laptop,Weekly,No,Yes,2,2.3,0.97,High
S23639,M,0-25,South,CBSE,School,2L–5L,Yes,Laptop,Daily,No,Yes,1,1.5,0.89,Moderate
S23640,F,26-35,North,ICSE,Graduate,>10L,Yes,Laptop,Monthly,No,No,1,3.0,0.79,Moderate
S23641,F,0-25,East,State,Graduate,2L–5L,Yes,Tablet,Weekly,No,No,0,1.9,0.94,Moderate
S23642,F,26-35,North,ICSE,Graduate,5L–10L,Yes,Laptop,Monthly,No,Yes,1,0.8,0.87,High
S23643,M,36-45,East,ICSE,None,5L–10L,Yes,Tablet,Daily,No,No,2,2.4,0.94,Moderate
S23644,F,26-35,West,ICSE,School,2L–5L,Yes,Tablet,Weekly,Yes,Yes,1,3.1,0.64,High
S23645,F,0-25,North,CBSE,School,>10L,Yes,Tablet,Weekly,No,Yes,1,2.9,0.89,Low
S23646,M,0-25,West,CBSE,School,>10L,Yes,Tablet,Daily,No,Yes,0,1.1,0.8,High
S23647,M,0-25,East,State,School,<2L,Yes,Mobile,Weekly,No,Yes,0,2.9,0.63,High
S23648,M,36-45,West,ICSE,Graduate,5L–10L,Yes,Mobile,Daily,No,No,2,2.3,0.96,Moderate
S23649,M,36-45,West,CBSE,Postgraduate,<2L,Yes,Tablet,Daily,No,No,0,1.4,0.87,High
S23650,M,0-25,East,ICSE,School,<2L,Yes,Laptop,Daily,No,No,1,0.9,0.88,Moderate
S23651,M,0-25,West,State,School,2L–5L,No,Mobile,Daily,No,No,0,3.2,0.71,Moderate
S23652,F,26-35,West,ICSE,Postgraduate,2L–5L,Yes,Mobile,Weekly,No,No,1,0.6,0.71,Moderate
S23653,F,26-35,West,CBSE,Graduate,<2L,No,Tablet,Weekly,No,No,1,2.0,0.96,Low
S23654,M,26-35,South,ICSE,Graduate,>10L,Yes,Mobile,Daily,No,No,1,1.9,0.67,High
S23655,F,0-25,South,State,Graduate,<2L,Yes,Laptop,Weekly,No,Yes,2,1.6,0.89,High
S23656,M,26-35,South,State,Graduate,>10L,No,Tablet,Weekly,No,Yes,0,1.8,1.0,High
S23657,F,0-25,North,CBSE,Postgraduate,2L–5L,Yes,Tablet,Monthly,No,Yes,0,3.9,0.85,High
S23658,M,36-45,West,ICSE,None,>10L,Yes,Tablet,Daily,No,Yes,0,3.0,0.86,Low
S23659,M,26-35,West,CBSE,Postgraduate,5L–10L,Yes,Laptop,Monthly,No,No,0,1.8,0.76,Low
S23660,F,0-25,West,CBSE,School,5L–10L,Yes,Laptop,Weekly,No,No,2,3.7,0.82,Moderate
S23661,F,0-25,North,CBSE,Graduate,5L–10L,Yes,Mobile,Daily,No,Yes,1,1.4,0.76,Low
S23662,F,36-45,North,CBSE,School,2L–5L,Yes,Mobile,Weekly,No,Yes,1,3.2,0.66,High
S23663,F,36-45,East,CBSE,None,>10L,Yes,Laptop,Monthly,No,Yes,0,1.5,0.81,Low
S23664,F,36-45,West,CBSE,Graduate,2L–5L,Yes,Laptop,Weekly,No,Yes,0,2.2,0.9,High
S23665,F,36-45,East,ICSE,None,2L–5L,Yes,Mobile,Daily,No,No,0,3.7,0.76,Low
S23666,F,26-35,East,CBSE,School,2L–5L,Yes,Laptop,Weekly,No,No,0,3.6,0.77,Low
S23667,F,36-45,North,CBSE,Postgraduate,2L–5L,Yes,Laptop,Daily,No,No,1,3.0,1.0,High
S23668,M,0-25,South,ICSE,None,<2L,Yes,Laptop,Monthly,No,No,2,1.1,0.61,Moderate
S23669,F,0-25,North,State,Postgraduate,<2L,Yes,Laptop,Daily,No,Yes,2,2.2,0.76,High
S23670,F,0-25,North,ICSE,School,2L–5L,Yes,Tablet,Monthly,No,No,2,2.0,0.62,Low
S23671,M,0-25,South,ICSE,School,>10L,Yes,Laptop,Weekly,No,No,2,3.8,0.76,Moderate
S23672,M,0-25,South,State,School,2L–5L,Yes,Mobile,Monthly,No,No,0,3.1,0.93,High
S23673,M,36-45,North,ICSE,School,2L–5L,Yes,Laptop,Daily,No,Yes,2,3.5,0.77,High
S23674,M,0-25,West,State,School,<2L,Yes,Mobile,Daily,No,No,2,3.4,0.69,Low
S23675,F,36-45,East,CBSE,Graduate,<2L,Yes,Laptop,Monthly,Yes,Yes,0,2.7,0.8,Low
S23676,F,36-45,West,ICSE,Graduate,5L–10L,Yes,Tablet,Daily,Yes,Yes,1,3.6,0.66,Low
S23677,M,36-45,East,State,Postgraduate,<2L,Yes,Mobile,Monthly,No,Yes,0,2.0,0.8,Low
S23678,M,36-45,West,CBSE,None,5L–10L,Yes,Mobile,Weekly,No,Yes,0,3.1,0.61,High
S23679,F,26-35,South,State,None,>10L,Yes,Mobile,Weekly,No,Yes,1,1.1,0.88,High
S23680,F,26-35,West,State,Graduate,5L–10L,Yes,Tablet,Daily,No,No,0,0.8,0.95,Moderate
S23681,F,26-35,North,State,School,>10L,Yes,Mobile,Monthly,No,No,1,2.2,0.89,Moderate
S23682,F,26-35,East,ICSE,School,2L–5L,Yes,Laptop,Monthly,No,Yes,2,3.4,0.83,High
S23683,M,26-35,East,CBSE,Graduate,2L–5L,Yes,Mobile,Daily,No,Yes,0,3.0,0.73,High
S23684,F,0-25,West,State,School,5L–10L,Yes,Tablet,Weekly,No,Yes,0,3.3,0.89,High
S23685,M,26-35,South,CBSE,None,>10L,Yes,Tablet,Weekly,No,Yes,0,1.0,0.99,High
S23686,M,0-25,North,State,School,2L–5L,Yes,Laptop,Monthly,No,No,1,1.3,0.84,High
S23687,M,0-25,South,State,School,5L–10L,No,Tablet,Monthly,No,Yes,0,3.2,0.65,High
S23688,F,36-45,North,ICSE,None,>10L,Yes,Laptop,Monthly,No,No,1,3.9,0.78,High
S23689,M,36-45,North,CBSE,None,2L–5L,Yes,Mobile,Monthly,No,No,1,3.1,0.94,Moderate
S23690,F,36-45,North,State,Graduate,<2L,No,Laptop,Weekly,Yes,No,2,2.4,0.98,Moderate
S23691,M,26-35,West,State,School,2L–5L,No,Tablet,Monthly,Yes,No,1,3.6,0.72,High
S23692,F,0-25,North,CBSE,Postgraduate,5L–10L,Yes,Tablet,Daily,No,No,0,2.7,0.96,Low
S23693,M,26-35,North,State,None,5L–10L,Yes,Mobile,Daily,No,Yes,1,2.5,0.76,High
S23694,M,36-45,North,ICSE,None,>10L,Yes,Mobile,Weekly,No,No,2,3.0,0.95,Low
S23695,F,36-45,East,ICSE,None,<2L,Yes,Tablet,Weekly,No,Yes,0,3.2,0.75,High
S23696,F,0-25,East,ICSE,None,5L–10L,No,Mobile,Weekly,No,Yes,1,0.5,0.79,Low
S23697,M,0-25,West,State,None,<2L,No,Mobile,Daily,No,Yes,1,3.6,0.63,High
S23698,M,36-45,West,ICSE,None,<2L,Yes,Tablet,Weekly,No,Yes,2,3.2,0.77,High
S23699,F,26-35,East,State,Graduate,>10L,Yes,Mobile,Daily,No,No,1,3.7,0.62,High
S23700,M,26-35,East,ICSE,School,>10L,Yes,Mobile,Monthly,No,Yes,1,0.8,0.82,High
S23701,F,0-25,North,CBSE,Postgraduate,<2L,Yes,Tablet,Monthly,No,No,1,1.7,0.8,Low
S23702,F,36-45,East,ICSE,Postgraduate,<2L,Yes,Laptop,Monthly,No,No,0,1.6,0.84,High
S23703,M,26-35,West,CBSE,Postgraduate,5L–10L,Yes,Tablet,Weekly,No,No,0,3.9,0.91,High
S23704,F,0-25,West,ICSE,School,<2L,Yes,Laptop,Monthly,No,Yes,0,1.6,0.75,Low
S23705,M,0-25,North,State,Postgraduate,>10L,Yes,Laptop,Monthly,No,Yes,1,1.6,0.63,Moderate
S23706,F,0-25,South,CBSE,School,>10L,Yes,Tablet,Daily,Yes,No,2,3.5,0.73,High
S23707,F,26-35,South,CBSE,School,5L–10L,No,Mobile,Monthly,No,No,2,1.0,0.94,High
S23708,M,0-25,East,State,School,>10L,No,Tablet,Daily,No,Yes,1,1.1,0.84,Moderate
S23709,F,26-35,North,CBSE,School,<2L,Yes,Laptop,Weekly,No,No,1,0.8,0.7,Moderate
S23710,M,0-25,East,CBSE,Postgraduate,2L–5L,No,Tablet,Weekly,No,No,0,2.8,0.97,Moderate
S23711,F,26-35,North,State,School,>10L,Yes,Laptop,Weekly,No,No,1,3.0,0.67,Moderate
S23712,F,36-45,East,CBSE,Graduate,5L–10L,Yes,Laptop,Weekly,No,Yes,2,2.2,0.74,High
S23713,F,26-35,West,CBSE,None,<2L,Yes,Tablet,Daily,No,Yes,1,0.9,0.6,Moderate
S23714,F,36-45,West,State,None,>10L,Yes,Tablet,Monthly,No,Yes,0,3.4,0.6,Moderate
S23715,M,0-25,South,CBSE,None,2L–5L,Yes,Laptop,Daily,No,Yes,2,3.0,0.79,Moderate
S23716,F,26-35,South,State,Graduate,>10L,No,Mobile,Monthly,No,No,0,1.1,0.74,Low
S23717,F,0-25,East,CBSE,None,<2L,Yes,Laptop,Daily,No,No,2,3.6,0.96,High
S23718,F,36-45,West,State,Postgraduate,>10L,Yes,Tablet,Monthly,No,Yes,0,1.1,0.99,Moderate
S23719,M,0-25,East,ICSE,Postgraduate,<2L,Yes,Mobile,Daily,No,No,1,3.4,0.78,Moderate
S23720,M,0-25,West,CBSE,Graduate,2L–5L,No,Laptop,Monthly,No,No,1,0.9,0.67,Low
S23721,M,0-25,North,CBSE,Graduate,>10L,Yes,Tablet,Weekly,No,No,1,1.0,0.82,High
S23722,M,36-45,West,ICSE,Graduate,2L–5L,Yes,Mobile,Monthly,No,No,2,2.8,0.79,Low
S23723,F,36-45,South,ICSE,Graduate,<2L,No,Mobile,Daily,No,Yes,0,1.5,1.0,High
S23724,F,26-35,West,State,None,2L–5L,Yes,Laptop,Monthly,No,No,2,3.5,0.9,High
S23725,F,26-35,East,CBSE,School,<2L,Yes,Tablet,Monthly,No,No,0,2.6,0.8,Moderate
S23726,M,26-35,North,CBSE,None,5L–10L,Yes,Laptop,Daily,No,Yes,2,0.6,0.85,Moderate
S23727,M,26-35,South,State,Graduate,>10L,Yes,Laptop,Daily,No,Yes,1,2.6,0.7,Moderate
S23728,F,0-25,North,ICSE,Postgraduate,<2L,Yes,Tablet,Daily,No,Yes,2,2.4,0.85,Low
S23729,F,36-45,South,CBSE,Graduate,5L–10L,No,Laptop,Weekly,No,Yes,0,3.4,0.82,Low
S23730,F,36-45,South,ICSE,Graduate,2L–5L,Yes,Laptop,Monthly,Yes,Yes,2,2.3,0.75,High
S23731,M,0-25,North,State,None,>10L,Yes,Mobile,Monthly,No,Yes,2,2.7,0.9,High
S23732,F,26-35,North,CBSE,School,>10L,Yes,Laptop,Daily,No,Yes,2,2.8,0.93,High
S23733,F,36-45,West,State,None,>10L,Yes,Tablet,Daily,No,Yes,2,1.7,0.8,Low
S23734,M,0-25,West,State,Graduate,>10L,Yes,Mobile,Daily,No,Yes,1,3.8,0.78,Moderate
S23735,M,0-25,South,CBSE,Postgraduate,2L–5L,Yes,Tablet,Weekly,No,No,0,2.8,0.82,Moderate
S23736,F,26-35,West,ICSE,School,>10L,Yes,Laptop,Weekly,No,Yes,1,3.9,0.84,High
S23737,M,26-35,West,ICSE,Graduate,<2L,Yes,Mobile,Weekly,No,No,1,3.1,0.8,High
S23738,F,36-45,South,State,Postgraduate,>10L,Yes,Mobile,Daily,No,No,2,3.4,0.79,High
S23739,F,36-45,West,State,Postgraduate,2L–5L,Yes,Tablet,Weekly,No,Yes,2,3.6,0.81,Low
S23740,F,26-35,North,ICSE,Postgraduate,<2L,Yes,Tablet,Weekly,No,No,1,2.1,0.95,Moderate
S23741,F,36-45,East,State,School,<2L,Yes,Laptop,Monthly,No,No,1,1.3,0.99,Low
S23742,M,26-35,North,State,School,<2L,No,Laptop,Monthly,No,No,0,1.8,0.83,High
S23743,M,0-25,East,CBSE,Graduate,5L–10L,Yes,Mobile,Weekly,No,Yes,1,2.8,0.82,High
S23744,M,0-25,North,State,None,5L–10L,Yes,Mobile,Daily,No,Yes,2,3.5,0.9,Low
S23745,F,0-25,East,State,None,>10L,No,Laptop,Weekly,No,Yes,1,1.1,0.92,High
S23746,F,36-45,East,CBSE,School,5L–10L,Yes,Laptop,Daily,No,Yes,1,3.2,0.79,Moderate
S23747,F,26-35,West,ICSE,Graduate,2L–5L,Yes,Tablet,Monthly,No,No,0,3.6,0.9,Moderate
S23748,M,0-25,South,CBSE,Graduate,>10L,Yes,Tablet,Daily,No,No,2,1.6,0.69,Low
S23749,M,0-25,North,ICSE,Graduate,5L–10L,Yes,Tablet,Weekly,No,Yes,2,3.3,0.76,High
S23750,F,36-45,West,CBSE,None,5L–10L,Yes,Mobile,Weekly,No,Yes,2,2.3,0.89,Low
S23751,M,36-45,North,State,School,2L–5L,Yes,Mobile,Daily,No,No,1,3.2,0.92,Moderate
S23752,M,0-25,North,ICSE,Graduate,2L–5L,Yes,Mobile,Daily,No,Yes,1,2.8,0.85,Low
S23753,M,36-45,East,CBSE,None,5L–10L,No,Laptop,Weekly,No,Yes,1,2.7,0.76,High
S23754,M,36-45,East,CBSE,None,5L–10L,Yes,Laptop,Monthly,No,Yes,1,2.6,0.93,Moderate
S23755,F,36-45,South,ICSE,None,5L–10L,Yes,Laptop,Weekly,No,No,2,0.7,0.8,Moderate
S23756,M,36-45,East,ICSE,Graduate,5L–10L,Yes,Tablet,Monthly,No,No,1,0.6,0.98,Moderate
S23757,F,26-35,North,ICSE,School,>10L,Yes,Tablet,Weekly,No,Yes,1,3.2,0.96,High
S23758,M,36-45,East,ICSE,Postgraduate,>10L,Yes,Tablet,Weekly,No,Yes,1,2.8,0.65,High
S23759,F,36-45,West,CBSE,Graduate,>10L,Yes,Tablet,Monthly,No,Yes,2,2.1,0.76,High
S23760,F,26-35,West,ICSE,Postgraduate,5L–10L,Yes,Tablet,Daily,No,No,1,3.3,0.86,Moderate
S23761,M,36-45,East,ICSE,None,2L–5L,Yes,Laptop,Daily,No,Yes,1,1.1,0.72,Moderate
S23762,F,36-45,South,ICSE,None,2L–5L,Yes,Laptop,Weekly,No,No,0,2.7,0.77,High
S23763,F,0-25,East,State,School,>10L,Yes,Mobile,Daily,No,Yes,0,1.7,0.82,High
S23764,M,0-25,West,ICSE,None,2L–5L,Yes,Mobile,Weekly,No,No,0,0.6,0.89,High
S23765,F,0-25,North,State,None,<2L,Yes,Laptop,Daily,No,No,1,1.6,0.71,High
S23766,M,26-35,North,ICSE,None,>10L,Yes,Mobile,Weekly,No,Yes,2,3.2,0.78,High
S23767,F,36-45,North,ICSE,School,2L–5L,Yes,Mobile,Monthly,No,Yes,1,1.2,0.95,Moderate
S23768,M,26-35,West,CBSE,None,2L–5L,Yes,Mobile,Monthly,No,No,2,1.0,0.99,Moderate
S23769,M,26-35,West,CBSE,Graduate,5L–10L,Yes,Mobile,Weekly,Yes,Yes,0,3.7,0.75,Low
S23770,M,36-45,North,CBSE,None,>10L,Yes,Tablet,Monthly,No,Yes,0,3.2,0.89,Moderate
S23771,M,36-45,South,CBSE,None,>10L,Yes,Laptop,Weekly,No,No,1,1.0,0.72,Low
S23772,M,0-25,South,ICSE,None,<2L,Yes,Mobile,Daily,No,Yes,2,3.6,0.84,High
S23773,F,36-45,North,State,None,<2L,Yes,Tablet,Daily,No,Yes,2,2.3,0.65,High
S23774,F,26-35,North,ICSE,Graduate,2L–5L,Yes,Mobile,Daily,No,Yes,2,2.8,0.8,High
S23775,M,0-25,West,ICSE,Graduate,5L–10L,Yes,Laptop,Weekly,No,Yes,0,1.4,0.73,High
S23776,F,26-35,East,ICSE,Graduate,>10L,Yes,Laptop,Weekly,No,No,2,2.3,0.88,High
S23777,F,36-45,West,CBSE,Postgraduate,<2L,Yes,Mobile,Weekly,No,Yes,0,2.0,0.75,Low
S23778,F,0-25,East,ICSE,Graduate,>10L,Yes,Tablet,Monthly,No,No,2,0.9,0.65,Moderate
S23779,M,36-45,East,ICSE,Graduate,2L–5L,Yes,Laptop,Monthly,No,Yes,0,3.1,0.87,High
S23780,M,0-25,East,State,School,5L–10L,Yes,Laptop,Daily,No,Yes,2,1.3,1.0,High
S23781,F,0-25,East,CBSE,Postgraduate,<2L,Yes,Mobile,Monthly,No,Yes,2,0.9,0.86,High
S23782,M,0-25,North,State,Graduate,2L–5L,Yes,Laptop,Monthly,No,No,2,2.2,0.7,Moderate
S23783,M,36-45,East,State,School,5L–10L,Yes,Laptop,Monthly,No,No,1,2.0,0.65,Moderate
S23784,F,0-25,East,ICSE,Graduate,2L–5L,Yes,Laptop,Monthly,No,No,0,1.0,0.96,High
S23785,M,0-25,East,State,School,>10L,Yes,Mobile,Daily,No,Yes,0,2.5,0.74,Low
S23786,M,36-45,West,State,Postgraduate,>10L,Yes,Laptop,Daily,No,Yes,0,1.3,0.97,Low
S23787,M,26-35,West,ICSE,None,2L–5L,Yes,Mobile,Daily,No,Yes,1,2.3,0.86,Moderate
S23788,M,36-45,West,CBSE,Graduate,<2L,No,Mobile,Monthly,No,Yes,1,0.8,0.8,Moderate
S23789,M,36-45,South,ICSE,School,2L–5L,Yes,Tablet,Daily,No,Yes,1,3.2,0.73,Moderate
S23790,F,0-25,West,CBSE,None,5L–10L,Yes,Tablet,Monthly,No,Yes,1,2.5,0.78,Moderate
S23791,M,36-45,South,State,Graduate,2L–5L,Yes,Laptop,Monthly,No,No,2,3.0,0.69,Moderate
S23792,M,36-45,West,CBSE,School,5L–10L,Yes,Mobile,Monthly,No,No,2,1.1,0.85,High
S23793,F,36-45,South,ICSE,None,5L–10L,Yes,Tablet,Weekly,No,No,1,0.7,0.83,High
S23794,F,0-25,West,CBSE,School,5L–10L,Yes,Mobile,Monthly,No,No,0,1.1,0.88,Low
S23795,M,36-45,North,ICSE,Graduate,2L–5L,Yes,Mobile,Weekly,No,No,0,0.7,0.77,Moderate
S23796,F,0-25,West,ICSE,None,>10L,Yes,Laptop,Monthly,No,No,0,2.4,0.96,High
S23797,M,36-45,South,ICSE,None,>10L,Yes,Laptop,Weekly,No,Yes,1,2.7,0.95,High
S23798,F,0-25,East,CBSE,None,2L–5L,Yes,Laptop,Monthly,No,No,2,1.2,0.76,High
S23799,M,0-25,West,State,Postgraduate,5L–10L,Yes,Laptop,Weekly,No,Yes,0,1.4,0.96,Moderate
S23800,F,36-45,East,State,Graduate,2L–5L,Yes,Mobile,Weekly,No,No,2,2.7,0.68,Moderate
S23801,M,26-35,East,State,None,>10L,Yes,Mobile,Monthly,No,No,1,1.8,0.81,High
S23802,F,36-45,West,CBSE,School,>10L,Yes,Tablet,Monthly,No,Yes,2,1.3,0.78,High
S23803,M,26-35,West,CBSE,Postgraduate,>10L,Yes,Mobile,Daily,No,No,1,2.7,0.65,Moderate
S23804,M,0-25,North,CBSE,Graduate,5L–10L,Yes,Laptop,Weekly,No,Yes,2,1.5,0.72,High
S23805,M,26-35,South,CBSE,None,<2L,Yes,Laptop,Weekly,No,Yes,1,2.1,0.66,Low
S23806,F,26-35,West,ICSE,Graduate,<2L,Yes,Tablet,Daily,No,Yes,2,2.7,0.6,Moderate
S23807,F,0-25,South,ICSE,Graduate,>10L,Yes,Tablet,Monthly,No,Yes,2,4.0,0.84,High
S23808,M,26-35,West,State,None,>10L,Yes,Laptop,Weekly,No,Yes,0,4.0,0.7,High
S23809,M,36-45,East,CBSE,None,>10L,Yes,Laptop,Daily,No,No,2,2.2,0.8,Moderate
S23810,M,26-35,East,State,None,2L–5L,Yes,Laptop,Weekly,No,Yes,2,2.1,0.72,High
S23811,M,0-25,West,ICSE,School,5L–10L,Yes,Mobile,Daily,No,No,2,0.6,0.61,High
S23812,F,26-35,South,CBSE,Postgraduate,5L–10L,Yes,Tablet,Weekly,No,Yes,1,3.2,0.98,High
S23813,F,0-25,South,State,Postgraduate,5L–10L,Yes,Mobile,Weekly,No,No,0,2.8,0.97,Low
S23814,F,0-25,East,CBSE,Postgraduate,2L–5L,Yes,Laptop,Weekly,No,No,1,2.2,0.78,Moderate
S23815,M,36-45,South,State,Postgraduate,<2L,Yes,Mobile,Monthly,No,No,1,3.9,0.83,Low
S23816,M,0-25,South,CBSE,None,2L–5L,Yes,Laptop,Monthly,No,No,0,1.7,0.62,High
S23817,F,26-35,North,State,School,<2L,Yes,Mobile,Weekly,No,No,0,0.6,0.87,High
S23818,F,36-45,East,CBSE,Postgraduate,5L–10L,Yes,Tablet,Monthly,No,Yes,0,1.3,0.63,Moderate
S23819,F,36-45,South,State,Postgraduate,>10L,Yes,Mobile,Monthly,No,Yes,0,3.4,0.74,Moderate
S23820,F,26-35,North,ICSE,None,<2L,Yes,Mobile,Daily,No,No,0,1.3,0.69,High
S23821,M,26-35,West,State,Graduate,>10L,Yes,Tablet,Monthly,No,Yes,0,0.7,0.6,High
S23822,M,36-45,North,State,Graduate,<2L,No,Laptop,Monthly,No,Yes,1,3.1,0.79,High
S23823,M,0-25,North,ICSE,Postgraduate,2L–5L,Yes,Mobile,Weekly,Yes,Yes,2,1.4,0.89,High
S23824,F,36-45,North,ICSE,None,5L–10L,Yes,Tablet,Monthly,No,No,2,0.9,0.64,High
S23825,M,36-45,North,State,None,2L–5L,Yes,Laptop,Monthly,No,No,2,2.9,0.98,Moderate
S23826,F,36-45,North,CBSE,None,5L–10L,Yes,Laptop,Monthly,No,Yes,1,0.8,0.77,High
S23827,F,0-25,North,ICSE,Graduate,5L–10L,Yes,Tablet,Weekly,Yes,Yes,1,0.9,0.82,Low
S23828,F,26-35,West,CBSE,Graduate,5L–10L,Yes,Tablet,Weekly,No,No,2,3.6,0.77,High
S23829,F,26-35,West,ICSE,Graduate,>10L,Yes,Tablet,Daily,No,Yes,2,3.4,0.9,Low
S23830,F,26-35,East,State,None,2L–5L,Yes,Mobile,Weekly,No,Yes,2,2.0,1.0,Moderate
S23831,M,0-25,East,State,None,2L–5L,Yes,Mobile,Daily,No,No,2,1.7,0.84,High
S23832,M,0-25,West,ICSE,Graduate,5L–10L,Yes,Laptop,Daily,No,Yes,0,2.6,0.93,Moderate
S23833,M,26-35,West,State,Postgraduate,<2L,Yes,Mobile,Monthly,Yes,No,0,1.6,0.95,High
S23834,F,26-35,East,CBSE,School,5L–10L,Yes,Laptop,Monthly,No,Yes,1,2.7,0.8,High
S23835,M,26-35,North,State,None,<2L,Yes,Laptop,Monthly,No,No,0,2.8,0.78,Low
S23836,F,26-35,South,State,None,2L–5L,Yes,Laptop,Weekly,No,Yes,2,3.9,0.98,High
S23837,M,0-25,North,State,School,>10L,Yes,Tablet,Daily,No,Yes,2,3.3,0.66,Low
S23838,F,26-35,West,ICSE,Postgraduate,2L–5L,Yes,Tablet,Weekly,No,Yes,0,1.6,0.66,Moderate
S23839,F,36-45,East,ICSE,Graduate,<2L,Yes,Tablet,Weekly,No,Yes,0,1.8,0.76,Moderate
S23840,M,26-35,East,State,None,>10L,Yes,Laptop,Weekly,No,Yes,1,2.5,0.62,Moderate
S23841,F,0-25,North,ICSE,School,2L–5L,Yes,Mobile,Daily,No,No,0,3.2,0.84,Moderate
S23842,M,36-45,East,CBSE,Postgraduate,2L–5L,Yes,Tablet,Monthly,Yes,Yes,2,3.9,0.87,High
S23843,M,36-45,West,CBSE,School,<2L,Yes,Tablet,Daily,No,No,2,1.0,0.62,Low
S23844,M,36-45,West,CBSE,Graduate,2L–5L,Yes,Mobile,Monthly,No,No,0,3.5,0.97,High
S23845,F,0-25,South,CBSE,School,<2L,Yes,Mobile,Weekly,No,Yes,1,1.7,0.85,High
S23846,F,26-35,West,State,Postgraduate,<2L,Yes,Laptop,Daily,No,Yes,0,1.8,0.78,Moderate
S23847,F,0-25,South,ICSE,Graduate,5L–10L,Yes,Mobile,Monthly,No,No,1,3.8,0.95,Low
S23848,F,0-25,South,CBSE,School,2L–5L,Yes,Mobile,Weekly,No,Yes,1,1.1,0.93,High
S23849,M,36-45,North,State,None,>10L,Yes,Mobile,Daily,No,Yes,1,1.6,0.76,Moderate
S23850,F,36-45,East,CBSE,Graduate,5L–10L,Yes,Mobile,Monthly,No,Yes,2,1.5,0.73,High
S23851,M,0-25,West,ICSE,Graduate,<2L,Yes,Laptop,Daily,No,Yes,2,0.9,0.72,Low
S23852,M,36-45,East,ICSE,School,2L–5L,Yes,Mobile,Monthly,No,Yes,0,0.9,0.87,High
S23853,F,0-25,South,ICSE,None,2L–5L,Yes,Laptop,Daily,No,No,1,3.8,0.67,High
S23854,F,36-45,West,CBSE,Postgraduate,<2L,Yes,Mobile,Daily,No,No,2,0.9,0.98,High
S23855,M,26-35,East,CBSE,School,>10L,Yes,Laptop,Weekly,No,Yes,0,4.0,0.65,Moderate
S23856,F,26-35,West,CBSE,School,5L–10L,Yes,Laptop,Monthly,No,No,0,1.1,0.81,High
S23857,M,26-35,North,State,School,<2L,Yes,Laptop,Monthly,No,Yes,1,3.7,0.65,Low
S23858,F,36-45,West,State,None,2L–5L,Yes,Tablet,Daily,No,Yes,0,1.5,0.99,Moderate
S23859,F,36-45,South,ICSE,None,<2L,Yes,Mobile,Daily,No,Yes,0,1.4,0.91,High
S23860,M,26-35,West,ICSE,School,5L–10L,Yes,Laptop,Daily,No,Yes,0,3.0,0.89,High
S23861,M,0-25,North,CBSE,Graduate,<2L,Yes,Mobile,Monthly,No,No,1,2.8,0.79,High
S23862,M,0-25,North,ICSE,Graduate,<2L,Yes,Laptop,Daily,No,No,2,2.5,0.64,High
S23863,F,26-35,East,ICSE,Postgraduate,>10L,Yes,Laptop,Weekly,No,No,2,2.8,0.73,High
S23864,F,36-45,North,State,Graduate,2L–5L,Yes,Mobile,Weekly,No,No,0,3.3,0.68,High
S23865,F,0-25,South,ICSE,Graduate,<2L,Yes,Laptop,Monthly,No,No,0,2.6,0.63,High
S23866,M,0-25,North,CBSE,School,2L–5L,Yes,Laptop,Monthly,No,Yes,0,3.8,0.68,Moderate
S23867,M,0-25,East,State,School,>10L,Yes,Tablet,Daily,No,No,0,3.7,0.71,Moderate
S23868,F,36-45,North,CBSE,None,5L–10L,Yes,Tablet,Weekly,No,Yes,0,2.7,0.85,High
S23869,M,0-25,North,CBSE,Graduate,<2L,Yes,Tablet,Monthly,No,No,0,1.8,0.88,High
